order_id,order_date,Month Name,region,salesperson,category,product,quantity,unit_price,sales_amount,discount,profit,profit_margin_percent,payment_mode
3288,24-02-2026,February,West,Neha,Appliances,Microwave,12,60400,724800,110018.76,70363.22,9.71,Cash
3289,20-02-2026,February,East,Meera,Office Supplies,Pen Set,11,3522,38742,4233.87,9108.8,23.51,Card
3290,15-02-2025,February,South,Arjun,Office Supplies,Envelope,12,70311,843732,105569.73,197351.7,23.39,Net Banking
3291,07-04-2025,April,East,Rohit,Office Supplies,Envelope,8,47071,376568,23075.37,93787.69,24.91,Card
3292,20-04-2026,April,West,Rohit,Electronics,Phone,14,62320,872480,66308.29,301984.34,34.61,Net Banking
3293,06-08-2025,August,North,Meera,Electronics,Keyboard,7,71316,499212,1268.14,94479.15,18.93,Card
3294,23-01-2025,January,East,Sneha,Appliances,Washing Machine,11,35472,390192,14180.7,146793.84,37.62,Cash
3295,22-01-2025,January,North,Rohit,Electronics,Mouse,4,69363,277452,50513.2,11213.89,4.04,Cash
3296,18-05-2026,May,South,Vikram,Office Supplies,Envelope,12,72599,871188,20116.62,222403.1,25.53,Card
3297,12-02-2026,February,West,Rohit,Furniture,Desk,3,48869,146607,27443.21,5856.36,3.99,Cash
3298,06-04-2026,April,West,Rahul,Appliances,Refrigerator,6,44225,265350,21983.8,93267.2,35.15,UPI
3299,08-03-2025,March,East,Priya,Appliances,Microwave,6,19568,117408,16028.59,28147.35,23.97,Net Banking
3300,20-12-2025,December,East,Rahul,Furniture,Table,4,43940,175760,20224.82,22175.74,12.62,Cash
3301,03-10-2025,October,North,Vikram,Furniture,Table,14,70079,981106,62153.55,189120.11,19.28,Net Banking
3302,20-03-2026,March,East,Neha,Furniture,Desk,4,26216,104864,12705.46,18289.84,17.44,Net Banking
3303,10-08-2025,August,East,Sneha,Appliances,Mixer,2,24414,48828,8898.83,3108.96,6.37,Card
3304,29-08-2025,August,North,Meera,Furniture,Cabinet,8,31236,249888,23465.49,32847.29,13.14,Net Banking
3305,31-08-2025,August,North,Rohit,Appliances,Mixer,14,76538,1071532,71568.49,201115.11,18.77,Cash
3306,20-12-2025,December,East,Anjali,Appliances,Air Conditioner,8,4917,39336,1021.62,12907.14,32.81,Cash
3307,02-10-2025,October,North,Rahul,Furniture,Chair,1,6291,6291,537.42,1234.8,19.63,Cash
3308,03-05-2026,May,West,Anjali,Appliances,Mixer,8,10896,87168,8975.42,24263.67,27.84,UPI
3309,01-05-2026,May,North,Arjun,Electronics,Tablet,12,3321,39852,4632.01,9739.88,24.44,Card
3310,27-01-2026,January,North,Priya,Office Supplies,Printer Paper,10,17587,175870,23396.23,44906.72,25.53,Net Banking
3311,20-03-2026,March,Central,Kiran,Office Supplies,Notebook,4,77022,308088,23992.62,71723.92,23.28,UPI
3312,01-05-2026,May,East,Sneha,Furniture,Sofa,2,33960,67920,6631.73,13958.48,20.55,Cash
3313,11-05-2026,May,West,Kiran,Furniture,Sofa,5,68305,341525,62157.83,42173.89,12.35,UPI
3314,28-03-2026,March,West,Vikram,Office Supplies,Pen Set,2,55291,110582,21751.09,18794.6,17,Net Banking
3315,13-05-2025,May,West,Neha,Electronics,Monitor,7,13728,96096,13562.48,11004.89,11.45,Net Banking
3316,08-11-2025,November,East,Neha,Furniture,Table,15,63193,947895,166426.51,194759.85,20.55,UPI
3317,20-08-2025,August,Central,Priya,Appliances,Refrigerator,9,40527,364743,33560.83,45498.92,12.47,Cash
3318,21-03-2026,March,East,Priya,Furniture,Cabinet,12,31034,372408,15939.32,126788.94,34.05,Cash
3319,23-12-2025,December,South,Vikram,Furniture,Cabinet,10,2553,25530,728.06,10180.85,39.88,Card
3320,01-04-2025,April,West,Rohit,Furniture,Chair,3,56664,169992,33562.68,10076.96,5.93,Card
3321,11-07-2025,July,South,Neha,Furniture,Table,12,59090,709080,43760.48,265808.45,37.49,Card
3322,08-04-2025,April,South,Arjun,Office Supplies,Envelope,1,5495,5495,309.41,2048.24,37.27,UPI
3323,28-02-2026,February,West,Priya,Office Supplies,Marker,13,65322,849186,145476.16,54417.58,6.41,Cash
3324,22-12-2025,December,South,Rohit,Furniture,Bookshelf,10,33306,333060,32927.75,63482.64,19.06,Net Banking
3325,06-04-2026,April,West,Rahul,Electronics,Tablet,8,78702,629616,68254.46,169959.61,26.99,UPI
3326,12-03-2026,March,North,Anjali,Furniture,Chair,6,78020,468120,64237.79,92662.06,19.79,Net Banking
3327,09-06-2026,June,West,Neha,Furniture,Cabinet,12,31420,377040,19802.49,117270.78,31.1,Cash
3328,29-04-2026,April,North,Anjali,Office Supplies,Notebook,5,54272,271360,13608.7,61213.38,22.56,Card
3329,26-10-2025,October,East,Neha,Office Supplies,Pen Set,8,42941,343528,61317.78,17470.5,5.09,Cash
3330,21-04-2026,April,North,Arjun,Electronics,Tablet,9,67262,605358,73453.04,128698.83,21.26,Card
3331,22-06-2026,June,South,Rohit,Appliances,Microwave,7,78962,552734,22320.2,160719.52,29.08,Net Banking
3332,27-05-2026,May,East,Meera,Office Supplies,Notebook,10,71795,717950,12152.93,213428.74,29.73,UPI
3333,31-10-2025,October,South,Sneha,Office Supplies,Printer Paper,12,39869,478428,10444.25,179567.57,37.53,Net Banking
3334,25-03-2025,March,Central,Vikram,Electronics,Tablet,15,71204,1068060,182618.17,259521.61,24.3,Card
3335,20-02-2026,February,West,Arjun,Appliances,Refrigerator,11,25528,280808,39941.51,33112.55,11.79,UPI
3336,25-06-2025,June,South,Sneha,Appliances,Mixer,2,3020,6040,372.34,1882.17,31.16,Card
3337,09-12-2025,December,Central,Anjali,Furniture,Sofa,2,39724,79448,12465.46,17923.75,22.56,Net Banking
3338,10-08-2025,August,Central,Vikram,Furniture,Cabinet,2,59885,119770,23753.75,16351.92,13.65,UPI
3339,19-03-2026,March,West,Sneha,Electronics,Mouse,7,10660,74620,6560.43,20938,28.06,Card
3340,23-02-2025,February,North,Kiran,Electronics,Tablet,15,34208,513120,80135.18,149547.77,29.14,UPI
3341,27-04-2025,April,North,Rahul,Electronics,Tablet,3,20185,60555,5210.02,18005.37,29.73,Cash
3342,01-03-2025,March,Central,Meera,Appliances,Air Conditioner,6,79382,476292,33330.79,168826.82,35.45,Cash
3343,01-06-2026,June,South,Rohit,Appliances,Air Conditioner,12,6313,75756,7420.47,21108.58,27.86,Net Banking
3344,07-05-2025,May,South,Rahul,Electronics,Keyboard,9,14931,134379,15542.56,42404.13,31.56,UPI
3345,12-08-2025,August,North,Neha,Electronics,Monitor,10,18283,182830,24610.46,27480.39,15.03,Net Banking
3346,15-02-2025,February,Central,Rahul,Office Supplies,Stapler,12,58324,699888,11270.71,255511.68,36.51,UPI
3347,09-08-2025,August,North,Anjali,Electronics,Phone,1,50728,50728,8533.12,12439.41,24.52,Net Banking
3348,12-06-2025,June,South,Rohit,Appliances,Refrigerator,8,12747,101976,8208.14,36078.86,35.38,Net Banking
3349,10-11-2025,November,East,Arjun,Office Supplies,Printer Paper,1,42702,42702,158.17,16370.9,38.34,UPI
3350,29-04-2026,April,West,Vikram,Electronics,Phone,1,56675,56675,4882.13,10131.71,17.88,UPI
3351,28-08-2025,August,Central,Meera,Appliances,Refrigerator,12,41366,496392,77305.5,52779.54,10.63,Net Banking
3352,28-08-2025,August,North,Anjali,Office Supplies,Printer Paper,7,42658,298606,23976.58,76467.3,25.61,Card
3353,06-02-2026,February,West,Priya,Furniture,Desk,15,53173,797595,57603.27,194385.88,24.37,UPI
3354,09-06-2025,June,North,Meera,Furniture,Sofa,1,67047,67047,268.34,25724.99,38.37,Card
3355,04-03-2026,March,East,Vikram,Appliances,Washing Machine,7,48061,336427,10397.73,79109.9,23.51,UPI
3356,09-01-2026,January,South,Priya,Furniture,Bookshelf,3,15123,45369,8341.34,8593.36,18.94,Net Banking
3357,08-03-2026,March,North,Rohit,Electronics,Phone,5,8398,41990,3948.26,3966.97,9.45,Net Banking
3358,31-10-2025,October,North,Meera,Furniture,Table,4,58371,233484,17968.68,55546.59,23.79,UPI
3359,10-12-2025,December,East,Arjun,Furniture,Desk,12,56638,679656,109348.45,165474.7,24.35,Cash
3360,02-06-2025,June,East,Anjali,Furniture,Desk,11,7050,77550,7430.35,14758.46,19.03,Card
3361,23-11-2025,November,Central,Priya,Office Supplies,Notebook,9,53473,481257,74440.89,72003.38,14.96,UPI
3362,27-03-2026,March,Central,Vikram,Appliances,Microwave,11,18960,208560,17596.74,46258.5,22.18,Net Banking
3363,16-06-2025,June,West,Rahul,Electronics,Keyboard,6,51533,309198,25029.99,54837.39,17.74,UPI
3364,09-07-2025,July,West,Rohit,Electronics,Laptop,8,70543,564344,62271.97,50198.55,8.9,UPI
3365,17-12-2025,December,South,Kiran,Appliances,Refrigerator,6,18390,110340,10362.12,10974.2,9.95,Card
3366,06-01-2025,January,Central,Anjali,Furniture,Table,14,73436,1028104,177755.44,70688.5,6.88,Net Banking
3367,14-01-2026,January,West,Sneha,Furniture,Table,15,79344,1190160,127989.77,355968.57,29.91,Cash
3368,14-04-2025,April,West,Kiran,Office Supplies,Stapler,14,27330,382620,18973.08,129072.58,33.73,Net Banking
3369,22-03-2025,March,West,Priya,Office Supplies,Printer Paper,2,60452,120904,711.19,53482.58,44.24,Card
3370,07-11-2025,November,South,Kiran,Office Supplies,Printer Paper,12,1627,19524,2024.64,4284.83,21.95,UPI
3371,20-05-2026,May,West,Kiran,Electronics,Tablet,14,44096,617344,41885.01,158823.79,25.73,Card
3372,19-04-2026,April,East,Anjali,Furniture,Cabinet,7,31949,223643,38298.6,44483.98,19.89,UPI
3373,21-01-2026,January,North,Meera,Furniture,Bookshelf,12,16446,197352,10485.39,72250.35,36.61,UPI
3374,03-04-2026,April,South,Meera,Furniture,Sofa,8,15966,127728,19972.35,12364.34,9.68,Cash
3375,30-04-2025,April,Central,Sneha,Electronics,Keyboard,12,54454,653448,98658.87,176383.99,26.99,Cash
3376,21-11-2025,November,West,Anjali,Appliances,Air Conditioner,12,42968,515616,26362.71,75361.55,14.62,Cash
3377,01-03-2025,March,East,Sneha,Appliances,Refrigerator,2,50146,100292,13679.69,7784.19,7.76,Cash
3378,23-07-2025,July,West,Neha,Office Supplies,Stapler,11,27912,307032,34463.23,74851.12,24.38,Cash
3379,28-06-2025,June,South,Priya,Electronics,Tablet,14,13606,190484,33954.54,19490.57,10.23,UPI
3380,16-05-2025,May,East,Arjun,Electronics,Laptop,1,65207,65207,7177.94,16224.58,24.88,Cash
3381,29-09-2025,September,North,Sneha,Furniture,Chair,15,52468,787020,101166.7,138833.34,17.64,Card
3382,03-03-2025,March,North,Sneha,Office Supplies,Printer Paper,15,66430,996450,48992.23,375965.31,37.73,Cash
3383,30-01-2025,January,East,Rahul,Electronics,Keyboard,10,71669,716690,113919.06,110085.75,15.36,Net Banking
3384,23-03-2025,March,West,Priya,Electronics,Monitor,8,6476,51808,161.06,19748.8,38.12,Cash
3385,08-09-2025,September,Central,Kiran,Appliances,Washing Machine,3,7156,21468,1729.1,6474.26,30.16,Cash
3386,05-01-2025,January,North,Neha,Office Supplies,Printer Paper,12,41023,492276,65645.05,128074.55,26.02,UPI
3387,03-03-2025,March,Central,Anjali,Office Supplies,Marker,11,56856,625416,13314.84,159429.53,25.49,Net Banking
3388,02-11-2025,November,South,Sneha,Office Supplies,Pen Set,5,50571,252855,11100.47,37832.4,14.96,Cash
3389,07-11-2025,November,East,Priya,Office Supplies,Notebook,6,21999,131994,8427.93,21918.03,16.61,UPI
3390,09-07-2025,July,South,Rahul,Electronics,Keyboard,15,35145,527175,39538.12,176509.37,33.48,UPI
3391,27-06-2025,June,Central,Priya,Furniture,Sofa,15,49182,737730,23055.19,123318.21,16.72,Cash
3392,28-07-2025,July,West,Vikram,Electronics,Tablet,15,53987,809805,113791.47,237556.56,29.34,UPI
3393,09-12-2025,December,Central,Vikram,Electronics,Mouse,3,59647,178941,27586.33,24066.59,13.45,Cash
3394,22-05-2025,May,North,Meera,Office Supplies,Printer Paper,8,62672,501376,11595.71,109905.11,21.92,Cash
3395,20-02-2025,February,Central,Rahul,Office Supplies,Pen Set,14,73045,1022630,23515.77,350031.6,34.23,Card
3396,20-02-2025,February,South,Arjun,Furniture,Desk,11,15283,168113,23030.98,41770.75,24.85,UPI
3397,20-06-2026,June,South,Rahul,Appliances,Air Conditioner,7,9223,64561,757.77,17078.59,26.45,Card
3398,16-12-2025,December,West,Anjali,Appliances,Mixer,2,74276,148552,18123.99,44986.63,30.28,Card
3399,12-02-2025,February,Central,Rohit,Furniture,Chair,14,18346,256844,28888.84,40368.17,15.72,Net Banking
3400,03-05-2026,May,North,Neha,Furniture,Sofa,2,62636,125272,6825.93,34843.51,27.81,Card
3401,27-03-2025,March,South,Anjali,Furniture,Desk,14,23749,332486,26940.85,82462.76,24.8,UPI
3402,14-05-2026,May,West,Arjun,Electronics,Monitor,9,64448,580032,109498.19,41435.11,7.14,Card
3403,30-01-2025,January,Central,Rahul,Electronics,Monitor,8,40710,325680,13576.61,94285.21,28.95,Net Banking
3404,24-07-2025,July,East,Kiran,Furniture,Table,6,30537,183222,15774.32,35809.55,19.54,Cash
3405,03-04-2026,April,Central,Meera,Appliances,Microwave,2,50242,100484,18420.65,18357.91,18.27,Card
3406,02-05-2026,May,North,Arjun,Office Supplies,Stapler,10,73989,739890,16621.39,154698.26,20.91,Card
3407,22-12-2025,December,West,Sneha,Office Supplies,Pen Set,11,69529,764819,118103.32,21345.01,2.79,UPI
3408,23-01-2026,January,East,Vikram,Office Supplies,Stapler,13,74639,970307,147439.48,212645.02,21.92,UPI
3409,03-04-2026,April,West,Rohit,Office Supplies,Printer Paper,5,48635,243175,6241.35,64014.71,26.32,UPI
3410,18-12-2025,December,North,Kiran,Electronics,Keyboard,8,55984,447872,63644.77,132275.94,29.53,Card
3411,15-02-2025,February,West,Vikram,Furniture,Sofa,1,75224,75224,8854.98,23596.56,31.37,Card
3412,12-08-2025,August,North,Kiran,Appliances,Refrigerator,13,8252,107276,4217.57,35830.93,33.4,Card
3413,19-03-2025,March,Central,Priya,Furniture,Table,9,74757,672813,38944.26,94912.21,14.11,Net Banking
3414,11-02-2025,February,Central,Sneha,Electronics,Monitor,3,16345,49035,8036.04,8262.34,16.85,Card
3415,03-06-2026,June,South,Rahul,Furniture,Desk,15,18421,276315,32869.41,80206.14,29.03,Cash
3416,19-05-2026,May,West,Vikram,Appliances,Air Conditioner,5,64647,323235,61941.96,14547.89,4.5,Cash
3417,13-06-2025,June,South,Priya,Office Supplies,Marker,2,67509,135018,5798.6,33283.53,24.65,Net Banking
3418,11-04-2025,April,South,Sneha,Furniture,Desk,6,21150,126900,25257.89,-413.04,-0.33,Cash
3419,31-01-2026,January,East,Arjun,Furniture,Sofa,2,18297,36594,6215.74,8187.94,22.38,UPI
3420,11-03-2026,March,West,Rohit,Electronics,Laptop,4,45666,182664,28742.46,7777.19,4.26,Card
3421,04-07-2025,July,West,Rahul,Furniture,Sofa,11,45613,501743,75987.77,90121.08,17.96,UPI
3422,02-07-2025,July,East,Arjun,Appliances,Air Conditioner,10,74098,740980,143680.3,149805.31,20.22,Cash
3423,28-07-2025,July,Central,Rahul,Electronics,Keyboard,8,28057,224456,33766.23,47321.25,21.08,Card
3424,22-04-2025,April,Central,Anjali,Office Supplies,Pen Set,10,65633,656330,130562.61,90468.63,13.78,Card
3425,02-11-2025,November,Central,Rahul,Electronics,Keyboard,9,15661,140949,6151.28,55278.81,39.22,UPI
3426,22-06-2026,June,North,Neha,Furniture,Cabinet,8,8620,68960,9101.28,17652.83,25.6,UPI
3427,20-01-2026,January,East,Anjali,Appliances,Washing Machine,6,6519,39114,3980.65,3294.36,8.42,Card
3428,13-04-2025,April,Central,Priya,Appliances,Refrigerator,4,20130,80520,12658.44,20068.39,24.92,Card
3429,27-03-2025,March,South,Neha,Electronics,Tablet,3,49973,149919,6902.62,23537.29,15.7,Card
3430,12-03-2026,March,Central,Rahul,Office Supplies,Marker,10,11569,115690,18976.05,1983.04,1.71,Cash
3431,01-04-2025,April,North,Rohit,Office Supplies,Stapler,15,18354,275310,34703.01,82127.44,29.83,Net Banking
3432,14-11-2025,November,North,Meera,Appliances,Washing Machine,9,59457,535113,10403.14,123388.76,23.06,Cash
3433,19-04-2025,April,Central,Rahul,Electronics,Laptop,6,42998,257988,30981.59,74079.84,28.71,Cash
3434,03-10-2025,October,South,Kiran,Electronics,Tablet,1,38644,38644,696.6,15887.17,41.11,Cash
3435,09-02-2025,February,South,Neha,Office Supplies,Printer Paper,13,39952,519376,82188.02,93796.5,18.06,Cash
3436,19-08-2025,August,North,Priya,Electronics,Keyboard,6,16828,100968,10737.18,27224.86,26.96,Cash
3437,22-03-2026,March,Central,Arjun,Appliances,Air Conditioner,5,57520,287600,55537.92,13733.01,4.78,Cash
3438,17-01-2025,January,South,Rahul,Appliances,Washing Machine,9,14150,127350,2098.73,21833.96,17.14,Cash
3439,21-08-2025,August,West,Arjun,Appliances,Refrigerator,14,54193,758702,73403.76,97462.54,12.85,Card
3440,11-03-2025,March,West,Kiran,Appliances,Refrigerator,11,25592,281512,54375.92,11539.31,4.1,Card
3441,06-09-2025,September,East,Rohit,Appliances,Mixer,15,66889,1003335,11974.52,363773.73,36.26,Card
3442,23-05-2025,May,South,Arjun,Appliances,Washing Machine,13,76471,994123,77357.28,191314.94,19.24,Cash
3443,05-03-2026,March,West,Neha,Appliances,Air Conditioner,4,37456,149824,24050.61,13013.81,8.69,Cash
3444,17-01-2026,January,West,Neha,Electronics,Laptop,15,31542,473130,91199.83,13893.37,2.94,Card
3445,21-01-2025,January,West,Arjun,Office Supplies,Stapler,8,36726,293808,53835.54,9106.93,3.1,Net Banking
3446,27-09-2025,September,East,Rahul,Electronics,Tablet,14,58988,825832,11149.68,289008.46,35,Cash
3447,18-05-2025,May,Central,Anjali,Electronics,Mouse,5,22787,113935,4552.64,42626.41,37.41,UPI
3448,20-04-2026,April,North,Vikram,Electronics,Monitor,1,28606,28606,1899.32,4166.67,14.57,UPI
3449,03-03-2025,March,West,Vikram,Office Supplies,Stapler,15,41389,620835,83489.25,99513.48,16.03,Cash
3450,02-10-2025,October,North,Vikram,Electronics,Laptop,6,72986,437916,52728.53,143011.22,32.66,Card
3451,24-01-2026,January,Central,Arjun,Office Supplies,Marker,11,44776,492536,77966.2,122108.39,24.79,UPI
3452,12-06-2026,June,South,Rahul,Electronics,Monitor,14,3070,42980,2350.35,8781.45,20.43,Cash
3453,13-01-2025,January,Central,Arjun,Furniture,Desk,15,40617,609255,61982.24,108394.16,17.79,Net Banking
3454,10-12-2025,December,Central,Meera,Electronics,Mouse,4,2855,11420,446.06,1722.04,15.08,Net Banking
3455,27-08-2025,August,East,Vikram,Office Supplies,Stapler,6,5879,35274,157.64,8054.78,22.83,UPI
3456,13-01-2026,January,East,Priya,Electronics,Phone,15,9649,144735,9733.45,36130.53,24.96,Net Banking
3457,06-03-2025,March,West,Kiran,Appliances,Microwave,8,60536,484288,55361.26,113291.75,23.39,UPI
3458,17-06-2025,June,North,Rahul,Office Supplies,Notebook,6,48783,292698,24671.24,98637.94,33.7,Cash
3459,23-09-2025,September,East,Vikram,Office Supplies,Envelope,8,15868,126944,2633.13,23743.2,18.7,Net Banking
3460,22-07-2025,July,Central,Meera,Office Supplies,Envelope,11,77857,856427,168213.64,27436.83,3.2,Cash
3461,17-10-2025,October,Central,Vikram,Office Supplies,Pen Set,4,34548,138192,9371.87,38072.41,27.55,Card
3462,13-02-2025,February,West,Meera,Furniture,Desk,7,24234,169638,30767.57,29171.77,17.2,Cash
3463,22-06-2025,June,West,Kiran,Electronics,Phone,1,44620,44620,428.13,19494.16,43.69,Cash
3464,25-10-2025,October,Central,Neha,Office Supplies,Stapler,9,34580,311220,22051.83,57938.59,18.62,Cash
3465,07-08-2025,August,Central,Arjun,Electronics,Phone,12,17796,213552,19052.1,39034.49,18.28,UPI
3466,25-03-2025,March,South,Neha,Appliances,Air Conditioner,12,41836,502032,1423.41,166157.11,33.1,Cash
3467,04-02-2026,February,West,Rohit,Electronics,Phone,12,52554,630648,18965.79,155780.23,24.7,Net Banking
3468,22-10-2025,October,South,Rahul,Furniture,Desk,13,32303,419939,1795.47,152279.63,36.26,Net Banking
3469,05-02-2026,February,North,Anjali,Appliances,Refrigerator,6,45649,273894,8521.74,68730.98,25.09,Net Banking
3470,15-05-2025,May,West,Priya,Furniture,Sofa,14,49820,697480,28245.81,160860.03,23.06,UPI
3471,09-01-2025,January,North,Priya,Furniture,Bookshelf,9,62623,563607,50054.24,63439.34,11.26,Net Banking
3472,24-06-2025,June,East,Rohit,Appliances,Washing Machine,15,4416,66240,7086.75,19730.22,29.79,Cash
3473,04-04-2026,April,South,Vikram,Electronics,Laptop,2,45667,91334,12723.21,24851.19,27.21,Cash
3474,04-07-2025,July,North,Anjali,Appliances,Mixer,4,7416,29664,478.1,5863.69,19.77,UPI
3475,21-08-2025,August,North,Meera,Appliances,Air Conditioner,2,9631,19262,469.46,4983.49,25.87,Cash
3476,05-12-2025,December,West,Priya,Office Supplies,Stapler,4,2833,11332,66.51,4955.84,43.73,UPI
3477,12-04-2026,April,West,Rohit,Appliances,Microwave,10,27269,272690,12781.11,98502.02,36.12,UPI
3478,02-02-2025,February,East,Rohit,Furniture,Chair,6,55855,335130,10022.52,100785.05,30.07,UPI
3479,16-06-2026,June,Central,Priya,Electronics,Monitor,5,50327,251635,32608.84,54214.47,21.54,Net Banking
3480,02-01-2026,January,South,Meera,Electronics,Mouse,5,31298,156490,27920.42,1664.35,1.06,Net Banking
3481,13-10-2025,October,East,Kiran,Electronics,Monitor,2,1239,2478,482.38,-33.43,-1.35,Cash
3482,21-03-2025,March,North,Rohit,Office Supplies,Stapler,8,4143,33144,6603.37,4370.87,13.19,Card
3483,29-11-2025,November,West,Sneha,Appliances,Microwave,10,67199,671990,58535.46,127822.35,19.02,Cash
3484,24-02-2025,February,Central,Sneha,Office Supplies,Notebook,1,16070,16070,2230.2,3276.3,20.39,Card
3485,28-03-2025,March,Central,Priya,Furniture,Bookshelf,10,48863,488630,83845.34,94173.65,19.27,UPI
